wordpair_id,In-In,In-Out,Out-In,Out-Out,Acc,ClueFinal,row_id,PatchMethod
candle-wick,0,0,0,2,1,ignite,14,TopNByAvgVectorGloveEmbeddings
cave-knight,0,1,0,1,0,medieval,15,TopNByAvgVectorGloveEmbeddings
chair-table,0,0,0,2,1,furniture,16,TopNByAvgVectorGloveEmbeddings
chapel-feet,0,1,0,1,0,catholic,17,TopNByAvgVectorGloveEmbeddings
east-short,0,0,0,2,0,compass,18,TopNByAvgVectorGloveEmbeddings
elm-rock,0,0,0,2,0,nature,19,TopNByAvgVectorGloveEmbeddings
giant-subtle,0,0,0,2,0,huge,20,TopNByAvgVectorGloveEmbeddings
glow-quick,0,1,1,0,0,light,21,TopNByAvgVectorGloveEmbeddings
gold-silver,0,1,1,0,1,valuable,22,TopNByAvgVectorGloveEmbeddings
gums-teeth,0,0,0,2,1,oral,23,TopNByAvgVectorGloveEmbeddings
happy-sad,0,0,0,2,1,emotions,24,TopNByAvgVectorGloveEmbeddings
holy-kind,0,0,0,2,1,Jesus,25,TopNByAvgVectorGloveEmbeddings
jump-leap,0,0,0,2,0,hopscotch,26,TopNByAvgVectorGloveEmbeddings
lion-tiger,1,1,0,0,0,carnivores,27,TopNByAvgVectorGloveEmbeddings
new-old,0,0,0,2,1,phone,28,TopNByAvgVectorGloveEmbeddings
oak-tree,0,0,0,2,1,plant,29,TopNByAvgVectorGloveEmbeddings
olive-real,0,1,1,0,0,oil,30,TopNByAvgVectorGloveEmbeddings
regret-rude,0,0,0,2,1,disrespectful,31,TopNByAvgVectorGloveEmbeddings
sit-stand,0,0,0,2,1,waiting,32,TopNByAvgVectorGloveEmbeddings
stern-wind,0,0,1,1,0,strong,33,TopNByAvgVectorGloveEmbeddings
trauma-weird,0,1,0,1,0,painful,34,TopNByAvgVectorGloveEmbeddings
ankle-travel,0,0,0,2,0,feet,35,TopNByAvgVectorGloveEmbeddings
army-drum,0,1,1,0,1,war,36,TopNByAvgVectorGloveEmbeddings
ash-snake,0,0,1,2,0,gray,37,TopNByAvgVectorGloveEmbeddings
bet-dream,0,0,0,2,0,wishes,38,TopNByAvgVectorGloveEmbeddings
birth-hand,0,0,0,2,0,human,39,TopNByAvgVectorGloveEmbeddings
bone-garage,0,1,1,0,0,dog,40,TopNByAvgVectorGloveEmbeddings
boot-crust,0,0,0,2,0,dirt,41,TopNByAvgVectorGloveEmbeddings
bowl-sun,0,0,0,2,1,spherical,42,TopNByAvgVectorGloveEmbeddings
cage-glass,0,0,0,2,0,enclosure,43,TopNByAvgVectorGloveEmbeddings
candle-wick,0,1,1,0,0,burn,44,TopNByAvgVectorGloveEmbeddings
cave-knight,0,0,0,2,1,dark,45,TopNByAvgVectorGloveEmbeddings
chair-table,0,0,0,2,1,furniture,46,TopNByAvgVectorGloveEmbeddings
chapel-feet,1,0,1,0,0,walk,47,TopNByAvgVectorGloveEmbeddings
east-short,0,0,1,1,0,directions,48,TopNByAvgVectorGloveEmbeddings
elm-rock,0,0,0,2,0,hard,49,TopNByAvgVectorGloveEmbeddings
giant-subtle,0,1,0,1,0,gentle,50,TopNByAvgVectorGloveEmbeddings
glow-quick,0,1,1,0,0,makeup,51,TopNByAvgVectorGloveEmbeddings
gold-silver,0,1,0,1,0,elements,52,TopNByAvgVectorGloveEmbeddings
gums-teeth,0,0,0,2,1,mouth,53,TopNByAvgVectorGloveEmbeddings
happy-sad,0,0,0,2,1,emotions,54,TopNByAvgVectorGloveEmbeddings
holy-kind,0,0,0,2,0,saint,55,TopNByAvgVectorGloveEmbeddings
jump-leap,0,0,0,2,1,motion,56,TopNByAvgVectorGloveEmbeddings
lion-tiger,0,0,1,1,1,cats,57,TopNByAvgVectorGloveEmbeddings
new-old,0,0,0,2,1,conditions,58,TopNByAvgVectorGloveEmbeddings
oak-tree,0,0,0,2,1,plant,59,TopNByAvgVectorGloveEmbeddings
olive-real,0,0,1,1,0,plant,60,TopNByAvgVectorGloveEmbeddings
regret-rude,0,0,0,2,1,mean,61,TopNByAvgVectorGloveEmbeddings
sit-stand,0,0,0,2,1,position,62,TopNByAvgVectorGloveEmbeddings
stern-wind,1,1,0,0,0,harsh,63,TopNByAvgVectorGloveEmbeddings
trauma-weird,0,1,1,0,0,harm,64,TopNByAvgVectorGloveEmbeddings
ankle-travel,0,1,0,1,0,plane,65,TopNByAvgVectorGloveEmbeddings
army-drum,0,0,0,2,0,colonizer,66,TopNByAvgVectorGloveEmbeddings
ash-snake,0,0,0,2,0,reptile,67,TopNByAvgVectorGloveEmbeddings
bet-dream,0,1,0,1,0,lottery,68,TopNByAvgVectorGloveEmbeddings
birth-hand,0,1,1,0,0,doula,69,TopNByAvgVectorGloveEmbeddings
bone-garage,0,1,1,0,1,chicken,70,TopNByAvgVectorGloveEmbeddings
boot-crust,0,1,1,0,1,shoe pie,71,TopNByAvgVectorGloveEmbeddings
bowl-sun,0,0,0,2,0,circle,72,TopNByAvgVectorGloveEmbeddings
cage-glass,0,0,0,2,0,bird,73,TopNByAvgVectorGloveEmbeddings
candle-wick,0,0,0,2,1,fire,74,TopNByAvgVectorGloveEmbeddings
cave-knight,0,0,0,2,0,batman,75,TopNByAvgVectorGloveEmbeddings
chair-table,0,0,0,2,1,furniture,76,TopNByAvgVectorGloveEmbeddings
chapel-feet,0,1,0,1,1,church,77,TopNByAvgVectorGloveEmbeddings
east-short,0,1,0,1,1,west,78,TopNByAvgVectorGloveEmbeddings
elm-rock,0,1,1,0,0,stone,79,TopNByAvgVectorGloveEmbeddings
giant-subtle,0,0,1,1,0,lowkey,80,TopNByAvgVectorGloveEmbeddings
glow-quick,0,1,1,0,0,golden,81,TopNByAvgVectorGloveEmbeddings
gold-silver,0,0,0,2,1,jewelry,82,TopNByAvgVectorGloveEmbeddings
gums-teeth,0,0,0,2,1,dentist,83,TopNByAvgVectorGloveEmbeddings
happy-sad,0,0,0,2,1,emotions,84,TopNByAvgVectorGloveEmbeddings
holy-kind,0,0,0,2,1,Jesus,85,TopNByAvgVectorGloveEmbeddings
jump-leap,0,0,0,2,0,track,86,TopNByAvgVectorGloveEmbeddings
lion-tiger,1,1,0,0,0,wild,87,TopNByAvgVectorGloveEmbeddings
new-old,0,0,0,2,0,testaments,88,TopNByAvgVectorGloveEmbeddings
oak-tree,0,1,0,1,1,branch,89,TopNByAvgVectorGloveEmbeddings
olive-real,0,1,1,0,0,grape,90,TopNByAvgVectorGloveEmbeddings
regret-rude,0,1,1,0,1,guilt,91,TopNByAvgVectorGloveEmbeddings
sit-stand,0,0,0,2,0,opposite,92,TopNByAvgVectorGloveEmbeddings
stern-wind,0,1,0,1,0,ship,93,TopNByAvgVectorGloveEmbeddings
trauma-weird,0,0,1,1,0,emotional,94,TopNByAvgVectorGloveEmbeddings
ankle-travel,0,0,0,2,1,basketball,95,TopNByAvgVectorGloveEmbeddings
army-drum,0,0,0,2,1,boom,96,TopNByAvgVectorGloveEmbeddings
ash-snake,0,1,0,1,0,Voldemort,97,TopNByAvgVectorGloveEmbeddings
bet-dream,0,0,0,2,0,school,98,TopNByAvgVectorGloveEmbeddings
birth-hand,0,0,1,1,0,baby,99,TopNByAvgVectorGloveEmbeddings
bone-garage,0,1,0,1,0,car,100,TopNByAvgVectorGloveEmbeddings
boot-crust,0,0,0,2,1,muddy,101,TopNByAvgVectorGloveEmbeddings
bowl-sun,0,0,0,2,0,round,102,TopNByAvgVectorGloveEmbeddings
cage-glass,0,0,0,2,1,fishbowl,103,TopNByAvgVectorGloveEmbeddings
candle-wick,0,1,1,0,1,scented,104,TopNByAvgVectorGloveEmbeddings
cave-knight,0,0,0,2,0,batman,105,TopNByAvgVectorGloveEmbeddings
chair-table,0,0,0,2,1,furniture,106,TopNByAvgVectorGloveEmbeddings
chapel-feet,0,0,0,2,1,mosque,107,TopNByAvgVectorGloveEmbeddings
east-short,0,0,0,2,1,Delaware,108,TopNByAvgVectorGloveEmbeddings
elm-rock,0,0,0,2,0,mountains,109,TopNByAvgVectorGloveEmbeddings
giant-subtle,0,0,0,2,0,Kareem,110,TopNByAvgVectorGloveEmbeddings
glow-quick,0,0,0,2,0,puberty,111,TopNByAvgVectorGloveEmbeddings
gold-silver,0,0,0,2,1,jewelry,112,TopNByAvgVectorGloveEmbeddings
gums-teeth,0,0,0,2,1,mouth,113,TopNByAvgVectorGloveEmbeddings
happy-sad,0,0,0,2,1,emotions,114,TopNByAvgVectorGloveEmbeddings
holy-kind,0,0,0,2,1,saint,115,TopNByAvgVectorGloveEmbeddings
jump-leap,0,1,1,0,1,hop,116,TopNByAvgVectorGloveEmbeddings
lion-tiger,0,0,0,2,1,predator,117,TopNByAvgVectorGloveEmbeddings
new-old,0,0,0,2,0,vintage,118,TopNByAvgVectorGloveEmbeddings
oak-tree,0,1,0,1,1,wood,119,TopNByAvgVectorGloveEmbeddings
olive-real,0,1,0,1,0,green,120,TopNByAvgVectorGloveEmbeddings
regret-rude,0,0,0,2,1,rancor,121,TopNByAvgVectorGloveEmbeddings
sit-stand,0,1,1,0,1,squat,122,TopNByAvgVectorGloveEmbeddings
stern-wind,0,1,1,0,0,strict,123,TopNByAvgVectorGloveEmbeddings
trauma-weird,0,0,0,2,0,bully,124,TopNByAvgVectorGloveEmbeddings
ankle-travel,0,1,0,1,1,foot,125,TopNByAvgVectorGloveEmbeddings
army-drum,0,1,1,0,1,military,126,TopNByAvgVectorGloveEmbeddings
ash-snake,0,0,0,2,1,reptile,127,TopNByAvgVectorGloveEmbeddings
bet-dream,0,0,1,1,1,goal,128,TopNByAvgVectorGloveEmbeddings
birth-hand,0,0,0,2,1,fingers,129,TopNByAvgVectorGloveEmbeddings
bone-garage,0,1,0,1,1,shed,130,TopNByAvgVectorGloveEmbeddings
boot-crust,0,1,1,0,1,dirty,131,TopNByAvgVectorGloveEmbeddings
bowl-sun,0,1,0,1,1,warm,132,TopNByAvgVectorGloveEmbeddings
cage-glass,0,0,0,2,1,bird,133,TopNByAvgVectorGloveEmbeddings
candle-wick,0,1,1,0,1,burn,134,TopNByAvgVectorGloveEmbeddings
cave-knight,0,0,0,2,1,soldier,135,TopNByAvgVectorGloveEmbeddings
chair-table,0,0,0,2,1,dining,136,TopNByAvgVectorGloveEmbeddings
chapel-feet,0,1,0,1,1,church,137,TopNByAvgVectorGloveEmbeddings
east-short,0,1,1,0,1,small,138,TopNByAvgVectorGloveEmbeddings
elm-rock,0,0,1,1,1,solid,139,TopNByAvgVectorGloveEmbeddings
giant-subtle,0,1,0,1,1,noticeable,140,TopNByAvgVectorGloveEmbeddings
glow-quick,0,1,0,1,0,light,141,TopNByAvgVectorGloveEmbeddings
gold-silver,0,1,0,1,1,bronze,142,TopNByAvgVectorGloveEmbeddings
gums-teeth,0,0,0,2,1,mouth,143,TopNByAvgVectorGloveEmbeddings
happy-sad,0,0,0,2,1,mood,144,TopNByAvgVectorGloveEmbeddings
holy-kind,0,0,0,2,1,angel,145,TopNByAvgVectorGloveEmbeddings
jump-leap,0,0,0,2,1,hop,146,TopNByAvgVectorGloveEmbeddings
lion-tiger,0,1,0,1,1,cats,147,TopNByAvgVectorGloveEmbeddings
new-old,0,0,0,2,0,condition,148,TopNByAvgVectorGloveEmbeddings
oak-tree,0,0,1,1,1,wood,149,TopNByAvgVectorGloveEmbeddings
olive-real,0,0,1,1,1,authentic,150,TopNByAvgVectorGloveEmbeddings
regret-rude,0,0,0,2,0,unfortunate,151,TopNByAvgVectorGloveEmbeddings
sit-stand,0,0,0,2,1,position,152,TopNByAvgVectorGloveEmbeddings
stern-wind,0,1,1,0,1,sailing,153,TopNByAvgVectorGloveEmbeddings
trauma-weird,0,1,0,1,0,traffic,154,TopNByAvgVectorGloveEmbeddings
ankle-travel,0,0,0,2,0,move,155,TopNByAvgVectorGloveEmbeddings
army-drum,0,0,0,2,0,band,156,TopNByAvgVectorGloveEmbeddings
ash-snake,0,0,0,2,0,slither,157,TopNByAvgVectorGloveEmbeddings
bet-dream,1,1,0,0,0,win,158,TopNByAvgVectorGloveEmbeddings
birth-hand,0,0,0,2,1,body,159,TopNByAvgVectorGloveEmbeddings
bone-garage,0,0,1,1,0,body,160,TopNByAvgVectorGloveEmbeddings
boot-crust,0,0,0,2,0,step,161,TopNByAvgVectorGloveEmbeddings
bowl-sun,0,0,0,2,0,salad,162,TopNByAvgVectorGloveEmbeddings
cage-glass,0,0,0,2,1,enclosed,163,TopNByAvgVectorGloveEmbeddings
candle-wick,0,0,0,2,1,fire,164,TopNByAvgVectorGloveEmbeddings
cave-knight,0,0,0,2,0,dark,165,TopNByAvgVectorGloveEmbeddings
chair-table,0,0,0,2,1,furniture,166,TopNByAvgVectorGloveEmbeddings
chapel-feet,0,1,1,0,0,prayer,167,TopNByAvgVectorGloveEmbeddings
east-short,0,0,0,2,0,direction,168,TopNByAvgVectorGloveEmbeddings
elm-rock,0,1,1,0,0,nature,169,TopNByAvgVectorGloveEmbeddings
giant-subtle,0,0,0,2,0,size,170,TopNByAvgVectorGloveEmbeddings
glow-quick,2,0,0,0,0,bright,171,TopNByAvgVectorGloveEmbeddings
gold-silver,0,1,1,0,1,valuable,172,TopNByAvgVectorGloveEmbeddings
gums-teeth,0,0,0,2,1,dentist,173,TopNByAvgVectorGloveEmbeddings
happy-sad,0,0,0,2,1,feeling,174,TopNByAvgVectorGloveEmbeddings
holy-kind,0,1,1,0,0,religious,175,TopNByAvgVectorGloveEmbeddings
jump-leap,0,1,0,1,1,height,176,TopNByAvgVectorGloveEmbeddings
lion-tiger,1,1,0,0,0,animal,177,TopNByAvgVectorGloveEmbeddings
new-old,0,0,0,2,0,age,178,TopNByAvgVectorGloveEmbeddings
oak-tree,0,0,1,1,1,plant,179,TopNByAvgVectorGloveEmbeddings
olive-real,0,0,0,2,0,food,180,TopNByAvgVectorGloveEmbeddings
regret-rude,0,0,0,2,0,mean,181,TopNByAvgVectorGloveEmbeddings
sit-stand,0,0,0,2,0,opposite,182,TopNByAvgVectorGloveEmbeddings
stern-wind,0,1,1,0,0,sailing,183,TopNByAvgVectorGloveEmbeddings
trauma-weird,0,0,1,1,0,unpleasant,184,TopNByAvgVectorGloveEmbeddings
ankle-travel,0,1,1,0,0,walking,185,TopNByAvgVectorGloveEmbeddings
army-drum,0,0,1,1,0,band,186,TopNByAvgVectorGloveEmbeddings
ash-snake,0,0,0,2,0,cremation,187,TopNByAvgVectorGloveEmbeddings
bet-dream,0,1,0,1,0,chance,188,TopNByAvgVectorGloveEmbeddings
birth-hand,0,0,1,1,0,gynecologist,189,TopNByAvgVectorGloveEmbeddings
bone-garage,0,1,0,1,0,calcium,190,TopNByAvgVectorGloveEmbeddings
boot-crust,0,1,1,0,0,shoe,191,TopNByAvgVectorGloveEmbeddings
bowl-sun,0,0,0,2,0,cereal,192,TopNByAvgVectorGloveEmbeddings
cage-glass,0,0,0,2,0,zoo,193,TopNByAvgVectorGloveEmbeddings
candle-wick,0,0,0,2,1,wax,194,TopNByAvgVectorGloveEmbeddings
cave-knight,0,0,1,1,0,quest,195,TopNByAvgVectorGloveEmbeddings
chair-table,0,0,0,2,1,dining,196,TopNByAvgVectorGloveEmbeddings
chapel-feet,0,1,0,1,0,church,197,TopNByAvgVectorGloveEmbeddings
east-short,0,0,0,2,0,direction,198,TopNByAvgVectorGloveEmbeddings
elm-rock,0,0,0,2,0,forest,199,TopNByAvgVectorGloveEmbeddings
giant-subtle,0,0,1,1,0,ironic,200,TopNByAvgVectorGloveEmbeddings
glow-quick,2,0,0,0,1,spark,201,TopNByAvgVectorGloveEmbeddings
gold-silver,0,0,0,2,1,metals,202,TopNByAvgVectorGloveEmbeddings
gums-teeth,0,0,0,2,1,floss,203,TopNByAvgVectorGloveEmbeddings
happy-sad,0,0,0,2,1,emotions,204,TopNByAvgVectorGloveEmbeddings
holy-kind,0,0,0,2,1,church,205,TopNByAvgVectorGloveEmbeddings
jump-leap,0,0,0,2,1,elevate,206,TopNByAvgVectorGloveEmbeddings
lion-tiger,0,1,0,1,1,cat,207,TopNByAvgVectorGloveEmbeddings
new-old,0,0,0,2,1,opposites,208,TopNByAvgVectorGloveEmbeddings
oak-tree,0,0,0,3,1,plant,209,TopNByAvgVectorGloveEmbeddings
olive-real,0,0,0,2,0,genuine,210,TopNByAvgVectorGloveEmbeddings
regret-rude,0,1,1,0,1,mean,211,TopNByAvgVectorGloveEmbeddings
sit-stand,0,0,0,2,0,vertical,212,TopNByAvgVectorGloveEmbeddings
stern-wind,0,1,0,1,0,ship,213,TopNByAvgVectorGloveEmbeddings
trauma-weird,0,1,1,0,1,triggering,214,TopNByAvgVectorGloveEmbeddings
ankle-travel,0,0,0,2,0,hike,215,TopNByAvgVectorGloveEmbeddings
army-drum,0,0,0,2,1,marching,216,TopNByAvgVectorGloveEmbeddings
ash-snake,0,0,0,2,0,underworld,217,TopNByAvgVectorGloveEmbeddings
bet-dream,0,0,0,2,0,goal,218,TopNByAvgVectorGloveEmbeddings
birth-hand,1,0,1,0,1,give,219,TopNByAvgVectorGloveEmbeddings
bone-garage,0,0,0,2,0,dog,220,TopNByAvgVectorGloveEmbeddings
boot-crust,0,0,0,2,0,mud,221,TopNByAvgVectorGloveEmbeddings
bowl-sun,0,0,0,2,1,round,222,TopNByAvgVectorGloveEmbeddings
cage-glass,0,0,0,2,1,enclosure,223,TopNByAvgVectorGloveEmbeddings
candle-wick,0,1,0,1,1,flame,224,TopNByAvgVectorGloveEmbeddings
cave-knight,0,1,1,0,1,dragon,225,TopNByAvgVectorGloveEmbeddings
chair-table,0,0,1,1,1,dinner,226,TopNByAvgVectorGloveEmbeddings
chapel-feet,0,0,0,2,1,baptism,227,TopNByAvgVectorGloveEmbeddings
east-short,0,0,0,2,0,direction,228,TopNByAvgVectorGloveEmbeddings
elm-rock,0,1,1,0,0,forest,229,TopNByAvgVectorGloveEmbeddings
giant-subtle,0,0,0,2,0,stalk,230,TopNByAvgVectorGloveEmbeddings
glow-quick,0,0,0,2,0,shooting star,231,TopNByAvgVectorGloveEmbeddings
gold-silver,0,1,0,1,1,metal,232,TopNByAvgVectorGloveEmbeddings
gums-teeth,0,0,0,2,1,dentist,233,TopNByAvgVectorGloveEmbeddings
happy-sad,0,0,0,2,1,emotion,234,TopNByAvgVectorGloveEmbeddings
holy-kind,0,0,0,2,0,Jesus,235,TopNByAvgVectorGloveEmbeddings
jump-leap,0,0,0,2,1,skip,236,TopNByAvgVectorGloveEmbeddings
lion-tiger,0,1,1,0,1,cats,237,TopNByAvgVectorGloveEmbeddings
new-old,0,0,0,2,1,edition,238,TopNByAvgVectorGloveEmbeddings
oak-tree,0,1,1,0,0,arbor,239,TopNByAvgVectorGloveEmbeddings
olive-real,0,1,1,0,0,tree,240,TopNByAvgVectorGloveEmbeddings
regret-rude,1,0,1,0,1,offend,241,TopNByAvgVectorGloveEmbeddings
sit-stand,2,0,0,0,0,wait,242,TopNByAvgVectorGloveEmbeddings
stern-wind,0,1,1,0,0,sailboat,243,TopNByAvgVectorGloveEmbeddings
trauma-weird,0,0,0,2,0,unexpected,244,TopNByAvgVectorGloveEmbeddings
ankle-travel,0,0,0,2,0,walking,245,TopNByAvgVectorGloveEmbeddings
army-drum,0,0,0,2,1,march,246,TopNByAvgVectorGloveEmbeddings
ash-snake,0,1,1,1,0,deadly,247,TopNByAvgVectorGloveEmbeddings
bet-dream,0,0,0,2,0,risky,248,TopNByAvgVectorGloveEmbeddings
birth-hand,0,0,0,2,0,bless,249,TopNByAvgVectorGloveEmbeddings
bone-garage,0,0,0,2,0,door,250,TopNByAvgVectorGloveEmbeddings
boot-crust,0,1,0,1,0,foot,251,TopNByAvgVectorGloveEmbeddings
bowl-sun,0,0,0,2,0,hot,252,TopNByAvgVectorGloveEmbeddings
cage-glass,0,0,0,2,0,surface,253,TopNByAvgVectorGloveEmbeddings
candle-wick,0,1,1,0,1,lighter,254,TopNByAvgVectorGloveEmbeddings
cave-knight,0,1,1,0,1,dark,255,TopNByAvgVectorGloveEmbeddings
chair-table,0,0,1,1,1,dining,256,TopNByAvgVectorGloveEmbeddings
chapel-feet,0,0,0,2,0,pray,257,TopNByAvgVectorGloveEmbeddings
east-short,0,0,0,2,0,direction,258,TopNByAvgVectorGloveEmbeddings
elm-rock,0,0,0,2,0,earth,259,TopNByAvgVectorGloveEmbeddings
giant-subtle,0,0,0,2,0,extremes,260,TopNByAvgVectorGloveEmbeddings
glow-quick,1,0,1,0,0,rapid,261,TopNByAvgVectorGloveEmbeddings
gold-silver,0,0,0,2,1,currency,262,TopNByAvgVectorGloveEmbeddings
gums-teeth,0,0,0,2,1,mouth,263,TopNByAvgVectorGloveEmbeddings
happy-sad,0,0,1,1,1,emotions,264,TopNByAvgVectorGloveEmbeddings
holy-kind,0,1,0,1,0,nice,265,TopNByAvgVectorGloveEmbeddings
jump-leap,0,0,0,2,0,up,266,TopNByAvgVectorGloveEmbeddings
lion-tiger,0,0,0,2,1,predators,267,TopNByAvgVectorGloveEmbeddings
new-old,0,0,0,2,0,time,268,TopNByAvgVectorGloveEmbeddings
oak-tree,0,0,0,2,0,plant,269,TopNByAvgVectorGloveEmbeddings
olive-real,0,1,0,1,0,oil,270,TopNByAvgVectorGloveEmbeddings
regret-rude,0,0,1,1,0,bad,271,TopNByAvgVectorGloveEmbeddings
sit-stand,1,1,0,0,0,floor,272,TopNByAvgVectorGloveEmbeddings
stern-wind,0,0,0,2,1,harsh,273,TopNByAvgVectorGloveEmbeddings
trauma-weird,0,1,1,0,0,pain,274,TopNByAvgVectorGloveEmbeddings
ankle-travel,0,0,0,2,0,vacation,275,TopNByAvgVectorGloveEmbeddings
army-drum,0,0,1,1,1,marching,276,TopNByAvgVectorGloveEmbeddings
ash-snake,0,0,0,2,0,twisty,277,TopNByAvgVectorGloveEmbeddings
bet-dream,0,1,1,0,0,gamble,278,TopNByAvgVectorGloveEmbeddings
birth-hand,0,0,0,2,0,baby,279,TopNByAvgVectorGloveEmbeddings
bone-garage,0,1,1,0,0,car,280,TopNByAvgVectorGloveEmbeddings
boot-crust,0,1,1,0,0,clump,281,TopNByAvgVectorGloveEmbeddings
bowl-sun,0,0,0,2,1,round,282,TopNByAvgVectorGloveEmbeddings
cage-glass,0,1,0,1,0,entrap,283,TopNByAvgVectorGloveEmbeddings
candle-wick,0,1,1,0,1,light,284,TopNByAvgVectorGloveEmbeddings
cave-knight,0,1,0,1,0,medieval,285,TopNByAvgVectorGloveEmbeddings
chair-table,0,0,1,1,1,dining,286,TopNByAvgVectorGloveEmbeddings
chapel-feet,1,1,0,0,0,vertical,287,TopNByAvgVectorGloveEmbeddings
east-short,0,0,0,2,0,direction,288,TopNByAvgVectorGloveEmbeddings
elm-rock,1,0,1,0,0,mineral,289,TopNByAvgVectorGloveEmbeddings
giant-subtle,0,0,0,2,0,discreet,290,TopNByAvgVectorGloveEmbeddings
glow-quick,0,0,0,2,0,lighter,291,TopNByAvgVectorGloveEmbeddings
gold-silver,0,1,0,1,1,metals,292,TopNByAvgVectorGloveEmbeddings
gums-teeth,0,0,0,2,1,mouth,293,TopNByAvgVectorGloveEmbeddings
happy-sad,0,0,0,2,1,emotions,294,TopNByAvgVectorGloveEmbeddings
holy-kind,0,0,0,2,1,morals,295,TopNByAvgVectorGloveEmbeddings
jump-leap,0,1,1,0,1,bounce,296,TopNByAvgVectorGloveEmbeddings
lion-tiger,0,1,1,0,1,jungle,297,TopNByAvgVectorGloveEmbeddings
new-old,0,0,0,2,0,time,298,TopNByAvgVectorGloveEmbeddings
oak-tree,0,1,0,1,1,forest,299,TopNByAvgVectorGloveEmbeddings
olive-real,0,0,0,2,0,food,300,TopNByAvgVectorGloveEmbeddings
regret-rude,0,0,0,2,1,negative,301,TopNByAvgVectorGloveEmbeddings
sit-stand,0,1,1,0,0,desks,302,TopNByAvgVectorGloveEmbeddings
stern-wind,0,0,1,1,0,boats,303,TopNByAvgVectorGloveEmbeddings
trauma-weird,0,1,1,0,0,unusual,304,TopNByAvgVectorGloveEmbeddings
ankle-travel,0,0,0,5,1,boots,305,TopNByAvgVectorGloveEmbeddings
ash-snake,0,1,1,2,0,poisonous,306,TopNByAvgVectorGloveEmbeddings
bet-dream,0,0,0,2,0,win,307,TopNByAvgVectorGloveEmbeddings
birth-hand,0,0,0,2,0,hold,308,TopNByAvgVectorGloveEmbeddings
boot-crust,0,0,0,2,0,dirty,309,TopNByAvgVectorGloveEmbeddings
bowl-sun,0,0,0,2,0,ice cream,310,TopNByAvgVectorGloveEmbeddings
cage-glass,0,0,0,2,1,aquarium,311,TopNByAvgVectorGloveEmbeddings
cave-knight,0,1,1,0,1,medieval,312,TopNByAvgVectorGloveEmbeddings
east-short,0,0,0,2,0,drive,313,TopNByAvgVectorGloveEmbeddings
elm-rock,0,0,1,2,0,elk,314,TopNByAvgVectorGloveEmbeddings
glow-quick,1,0,1,0,1,spark,315,TopNByAvgVectorGloveEmbeddings
gold-silver,0,1,0,1,1,bronze,316,TopNByAvgVectorGloveEmbeddings
gums-teeth,0,0,0,2,1,mouth,317,TopNByAvgVectorGloveEmbeddings
happy-sad,0,0,0,2,1,emotion,318,TopNByAvgVectorGloveEmbeddings
holy-kind,0,1,0,1,1,commandments,319,TopNByAvgVectorGloveEmbeddings
jump-leap,0,0,0,2,1,hop,320,TopNByAvgVectorGloveEmbeddings
lion-tiger,0,1,0,1,1,cat,321,TopNByAvgVectorGloveEmbeddings
new-old,0,0,0,2,0,or,322,TopNByAvgVectorGloveEmbeddings
oak-tree,1,0,1,0,0,maple,323,TopNByAvgVectorGloveEmbeddings
regret-rude,0,1,0,1,1,mistake,324,TopNByAvgVectorGloveEmbeddings
sit-stand,0,0,0,2,1,legs,325,TopNByAvgVectorGloveEmbeddings
stern-wind,0,0,0,2,0,cereal,326,TopNByAvgVectorGloveEmbeddings
ankle-travel,0,0,0,2,0,arrest,327,TopNByAvgVectorGloveEmbeddings
army-drum,0,0,0,2,1,march,328,TopNByAvgVectorGloveEmbeddings
ash-snake,0,0,1,1,0,dangerous,329,TopNByAvgVectorGloveEmbeddings
bet-dream,0,1,0,1,0,uncertain,330,TopNByAvgVectorGloveEmbeddings
birth-hand,0,0,0,2,0,delivery,331,TopNByAvgVectorGloveEmbeddings
bone-garage,0,0,0,2,0,storage,332,TopNByAvgVectorGloveEmbeddings
boot-crust,0,0,0,2,1,dirty,333,TopNByAvgVectorGloveEmbeddings
bowl-sun,0,0,0,2,0,round,334,TopNByAvgVectorGloveEmbeddings
cage-glass,0,0,0,3,0,barrier,335,TopNByAvgVectorGloveEmbeddings
candle-wick,0,0,0,2,1,burn,336,TopNByAvgVectorGloveEmbeddings
cave-knight,0,1,1,0,0,dungeon,337,TopNByAvgVectorGloveEmbeddings
chair-table,0,0,0,2,0,furniture,338,TopNByAvgVectorGloveEmbeddings
chapel-feet,0,1,0,1,0,choir,339,TopNByAvgVectorGloveEmbeddings
east-short,0,0,0,2,0,Tennessee,340,TopNByAvgVectorGloveEmbeddings
elm-rock,0,0,0,3,0,nature,341,TopNByAvgVectorGloveEmbeddings
giant-subtle,0,1,0,1,0,gentle,342,TopNByAvgVectorGloveEmbeddings
glow-quick,1,1,0,1,0,firework,343,TopNByAvgVectorGloveEmbeddings
gold-silver,0,1,0,1,1,metal,344,TopNByAvgVectorGloveEmbeddings
gums-teeth,0,0,0,2,1,mouth,345,TopNByAvgVectorGloveEmbeddings
happy-sad,0,0,0,2,1,emotion,346,TopNByAvgVectorGloveEmbeddings
holy-kind,0,1,1,1,0,upright,347,TopNByAvgVectorGloveEmbeddings
jump-leap,0,0,0,2,1,hop,348,TopNByAvgVectorGloveEmbeddings
lion-tiger,0,0,0,3,1,feline,349,TopNByAvgVectorGloveEmbeddings
