wordpair_id,gameID,target1,target2,variable,value,Prediction_SWOW
cage-glass,486112-490466,cage,glass,clueOption2,pane,2
cage-glass,486112-490466,cage,glass,clueOption3,mirror,2
cage-glass,486514-466626,cage,glass,clueOption1,fish tank,2
cage-glass,486514-466626,cage,glass,clueOption2,window,2
cage-glass,486514-466626,cage,glass,clueOption3,prison,1
cage-glass,487409-487333,cage,glass,clueOption1,window,2
cage-glass,487409-487333,cage,glass,clueOption2,box,1
cage-glass,487409-487333,cage,glass,clueOption3,sand,2
cage-glass,487468-490008,cage,glass,clueOption1,jail,1
cage-glass,487468-490008,cage,glass,clueOption2,prison,1
cage-glass,487468-490008,cage,glass,clueOption3,cell,1
cage-glass,488171-466122,cage,glass,clueOption1,zoo,1
cage-glass,488171-466122,cage,glass,clueOption2,pet,1
cage-glass,488171-466122,cage,glass,clueOption3,animal,1
cage-glass,490556-458799,cage,glass,clueOption1,fishbowl,2
cage-glass,490556-458799,cage,glass,clueOption2,aquarium,2
cage-glass,490556-458799,cage,glass,clueOption3,tank,2
cage-glass,490576-485731,cage,glass,clueOption1,menagerie,2
cage-glass,490576-485731,cage,glass,clueOption2,zoo,1
cage-glass,490576-485731,cage,glass,clueOption3,animal,1
cage-glass,490603-458355,cage,glass,clueOption1,aquarium,2
cage-glass,490603-458355,cage,glass,clueOption2,zoo,1
cage-glass,490603-458355,cage,glass,clueOption3,trapped,1
cage-glass,490624-466707,cage,glass,clueOption1,enclosure,1
cage-glass,490624-466707,cage,glass,clueOption2,zoo,1
cage-glass,490624-466707,cage,glass,clueOption3,animals,1
cage-glass,491095-486542,cage,glass,clueOption1,container,2
cage-glass,491095-486542,cage,glass,clueOption2,aquarium,2
cage-glass,491095-486542,cage,glass,clueOption3,bowl,2
candle-wick,455383-451866,candle,wick,clueOption1,ignite,2
candle-wick,455383-451866,candle,wick,clueOption2,match,2
candle-wick,455383-451866,candle,wick,clueOption3,burn,2
candle-wick,455606-490832,candle,wick,clueOption1,burn,2
candle-wick,455606-490832,candle,wick,clueOption2,flame,2
candle-wick,455606-490832,candle,wick,clueOption3,scent,1
candle-wick,455664-456812,candle,wick,clueOption1,fire,2
candle-wick,455664-456812,candle,wick,clueOption2,safe,1
candle-wick,455664-456812,candle,wick,clueOption3,aroma,1
candle-wick,457037-457239,candle,wick,clueOption1,wax,1
candle-wick,457037-457239,candle,wick,clueOption2,flame,2
candle-wick,457037-457239,candle,wick,clueOption3,scented,1
candle-wick,457425-475416,candle,wick,clueOption1,burn,2
candle-wick,457425-475416,candle,wick,clueOption2,light,1
candle-wick,457425-475416,candle,wick,clueOption3,smell,1
candle-wick,457520-487881,candle,wick,clueOption1,fire,2
candle-wick,457520-487881,candle,wick,clueOption2,burn,2
candle-wick,457520-487881,candle,wick,clueOption3,holiday,1
candle-wick,457564-463955,candle,wick,clueOption1,scented,1
candle-wick,457564-463955,candle,wick,clueOption2,burn,2
candle-wick,457564-463955,candle,wick,clueOption3,wax,1
candle-wick,458120-464965,candle,wick,clueOption1,flame,2
candle-wick,458120-464965,candle,wick,clueOption2,fire,2
candle-wick,458120-464965,candle,wick,clueOption3,birthday,1
candle-wick,458387-458129,candle,wick,clueOption1,wax,1
candle-wick,458387-458129,candle,wick,clueOption2,flame,2
candle-wick,458387-458129,candle,wick,clueOption3,lighter,1
candle-wick,463818-486590,candle,wick,clueOption1,fire,2
candle-wick,463818-486590,candle,wick,clueOption2,light,1
candle-wick,463818-486590,candle,wick,clueOption3,glow,1
candle-wick,463890-465862,candle,wick,clueOption1,burn,2
candle-wick,463890-465862,candle,wick,clueOption2,wax,1
candle-wick,463890-465862,candle,wick,clueOption3,castle,1
candle-wick,463946-472824,candle,wick,clueOption1,fire,2
candle-wick,463946-472824,candle,wick,clueOption2,cake,1
candle-wick,463946-472824,candle,wick,clueOption3,blow,1
candle-wick,463946-472824,candle,wick,clueOption4,birthday,1
candle-wick,463960-455649,candle,wick,clueOption1,fire,2
candle-wick,463960-455649,candle,wick,clueOption2,lit,1
candle-wick,463960-455649,candle,wick,clueOption3,match,2
candle-wick,463960-455649,candle,wick,clueOption4,celebrate,1
candle-wick,464103-465376,candle,wick,clueOption1,fire,2
candle-wick,464103-465376,candle,wick,clueOption2,flame,2
candle-wick,464103-465376,candle,wick,clueOption3,cake,1
candle-wick,464439-476054,candle,wick,clueOption1,fire,2
candle-wick,464439-476054,candle,wick,clueOption2,glow,1
candle-wick,464439-476054,candle,wick,clueOption3,flicker,1
candle-wick,465668-490018,candle,wick,clueOption1,birthday,1
candle-wick,465668-490018,candle,wick,clueOption2,lighter,1
candle-wick,465668-490018,candle,wick,clueOption3,burn,2
candle-wick,466145-475071,candle,wick,clueOption1,flame,2
candle-wick,466145-475071,candle,wick,clueOption2,scented,1
candle-wick,466145-475071,candle,wick,clueOption3,controlled,1
candle-wick,466195-455551,candle,wick,clueOption1,fragrance,1
candle-wick,466195-455551,candle,wick,clueOption2,light,1
candle-wick,466195-455551,candle,wick,clueOption3,melt,1
candle-wick,466195-455551,candle,wick,clueOption4,wax,1
candle-wick,472844-473444,candle,wick,clueOption1,burn,2
candle-wick,472844-473444,candle,wick,clueOption2,fire,2
candle-wick,472844-473444,candle,wick,clueOption3,wax,1
candle-wick,473115-463794,candle,wick,clueOption1,scent,1
candle-wick,473115-463794,candle,wick,clueOption2,wax,1
candle-wick,473115-463794,candle,wick,clueOption3,flame,2
candle-wick,473468-490173,candle,wick,clueOption1,burn,2
candle-wick,473468-490173,candle,wick,clueOption2,wax,1
candle-wick,473468-490173,candle,wick,clueOption3,small,2
candle-wick,473736-473763,candle,wick,clueOption1,wax,1
candle-wick,473736-473763,candle,wick,clueOption2,birthday,1
candle-wick,473736-473763,candle,wick,clueOption3,burn,2
candle-wick,473749-473360,candle,wick,clueOption1,wax,1
candle-wick,473749-473360,candle,wick,clueOption2,burn,2
candle-wick,473749-473360,candle,wick,clueOption3,flame,2
candle-wick,474298-475599,candle,wick,clueOption1,parts,1
candle-wick,474298-475599,candle,wick,clueOption2,aroma,1
candle-wick,474298-475599,candle,wick,clueOption3,house,1
candle-wick,474298-475599,candle,wick,clueOption4,smells,1
candle-wick,475267-490546,candle,wick,clueOption1,burn,2
candle-wick,475267-490546,candle,wick,clueOption2,flame,2
candle-wick,475267-490546,candle,wick,clueOption3,chanukiah,2
candle-wick,475267-490546,candle,wick,clueOption4,wax,1
candle-wick,475635-488152,candle,wick,clueOption1,fire,2
candle-wick,475635-488152,candle,wick,clueOption2,selfcare,2
candle-wick,475635-488152,candle,wick,clueOption3,yankee,2
candle-wick,475843-472942,candle,wick,clueOption1,fire,2
candle-wick,475843-472942,candle,wick,clueOption2,smells,1
candle-wick,475843-472942,candle,wick,clueOption3,clean,2
candle-wick,485894-457849,candle,wick,clueOption1,flame,2
candle-wick,485894-457849,candle,wick,clueOption2,wax,1
candle-wick,485894-457849,candle,wick,clueOption3,light,1
candle-wick,486041-457632,candle,wick,clueOption1,flame,2
candle-wick,486041-457632,candle,wick,clueOption2,match,2
candle-wick,486041-457632,candle,wick,clueOption3,light,1
candle-wick,486041-457632,candle,wick,clueOption4,wax,1
candle-wick,486041-457632,candle,wick,clueOption5,fire,2
candle-wick,486051-473300,candle,wick,clueOption1,wax,1
candle-wick,486051-473300,candle,wick,clueOption2,yankee,2
candle-wick,486051-473300,candle,wick,clueOption3,light,1
candle-wick,486052-490835,candle,wick,clueOption1,flame,2
candle-wick,486052-490835,candle,wick,clueOption2,fire,2
candle-wick,486052-490835,candle,wick,clueOption3,illegal,1
candle-wick,486112-490466,candle,wick,clueOption1,lighter,1
candle-wick,486112-490466,candle,wick,clueOption2,night,1
candle-wick,486112-490466,candle,wick,clueOption3,fire,2
candle-wick,486514-466626,candle,wick,clueOption1,flame,2
candle-wick,486514-466626,candle,wick,clueOption2,fire,2
candle-wick,486514-466626,candle,wick,clueOption3,light,1
candle-wick,486514-466626,candle,wick,clueOption4,melt,1
candle-wick,487409-487333,candle,wick,clueOption1,burning,2
candle-wick,487409-487333,candle,wick,clueOption2,birthday,1
candle-wick,487409-487333,candle,wick,clueOption3,parts,1
candle-wick,487468-490008,candle,wick,clueOption1,wax,1
candle-wick,487468-490008,candle,wick,clueOption2,yankee,2
candle-wick,487468-490008,candle,wick,clueOption3,hot,1
candle-wick,488171-466122,candle,wick,clueOption1,wax,1
candle-wick,488171-466122,candle,wick,clueOption2,blow,1
candle-wick,488171-466122,candle,wick,clueOption3,light,1
candle-wick,490556-458799,candle,wick,clueOption1,flame,2
candle-wick,490556-458799,candle,wick,clueOption2,yankee,2
candle-wick,490556-458799,candle,wick,clueOption3,scent,1
candle-wick,490556-458799,candle,wick,clueOption4,burn,2
candle-wick,490576-485731,candle,wick,clueOption1,cake,1
candle-wick,490576-485731,candle,wick,clueOption2,birthday,1
candle-wick,490576-485731,candle,wick,clueOption3,fire,2
candle-wick,490624-466707,candle,wick,clueOption1,light,1
candle-wick,490624-466707,candle,wick,clueOption2,glow,1
candle-wick,490624-466707,candle,wick,clueOption3,bright,1
candle-wick,491095-486542,candle,wick,clueOption1,flame,2
candle-wick,491095-486542,candle,wick,clueOption2,light,1
candle-wick,491095-486542,candle,wick,clueOption3,birthday,1
cave-knight,454955-472987,cave,knight,clueOption1,dark,1
cave-knight,454955-472987,cave,knight,clueOption2,dragon,2
cave-knight,454955-472987,cave,knight,clueOption3,unknown,1
cave-knight,455383-451866,cave,knight,clueOption1,medieval,2
cave-knight,455383-451866,cave,knight,clueOption2,dark,1
cave-knight,455383-451866,cave,knight,clueOption3,men,2
cave-knight,455606-490832,cave,knight,clueOption1,dark,1
cave-knight,455606-490832,cave,knight,clueOption2,mysterious,1
cave-knight,455606-490832,cave,knight,clueOption3,spooky,1
cave-knight,455664-456812,cave,knight,clueOption1,batman,2
cave-knight,455664-456812,cave,knight,clueOption2,car,1
cave-knight,455664-456812,cave,knight,clueOption3,hero,2
cave-knight,457037-457239,cave,knight,clueOption1,batman,2
cave-knight,457037-457239,cave,knight,clueOption2,robin,2
cave-knight,457037-457239,cave,knight,clueOption3,duke,2
cave-knight,457425-475416,cave,knight,clueOption1,soldier,2
cave-knight,457425-475416,cave,knight,clueOption2,battle,2
cave-knight,457425-475416,cave,knight,clueOption3,hideaway,2
cave-knight,457520-487881,cave,knight,clueOption1,dark,1
cave-knight,457520-487881,cave,knight,clueOption2,armor,2
cave-knight,457520-487881,cave,knight,clueOption3,scary,1
cave-knight,457564-463955,cave,knight,clueOption1,quest,2
cave-knight,457564-463955,cave,knight,clueOption2,journey,1
cave-knight,457564-463955,cave,knight,clueOption3,dragon,2
cave-knight,458120-464965,cave,knight,clueOption1,hide,1
cave-knight,458120-464965,cave,knight,clueOption2,mission,2
cave-knight,458120-464965,cave,knight,clueOption3,dragon,2
cave-knight,458387-458129,cave,knight,clueOption1,old,1
cave-knight,458387-458129,cave,knight,clueOption2,ancient,1
cave-knight,458387-458129,cave,knight,clueOption3,dark,1
cave-knight,463818-486590,cave,knight,clueOption1,medieval,2
cave-knight,463818-486590,cave,knight,clueOption2,hidden,1
cave-knight,463818-486590,cave,knight,clueOption3,royal,2
cave-knight,463852-487338,cave,knight,clueOption1,dark,1
cave-knight,463852-487338,cave,knight,clueOption2,medieval,2
cave-knight,463852-487338,cave,knight,clueOption3,thrones,2
cave-knight,463890-465862,cave,knight,clueOption1,dungeon,1
cave-knight,463890-465862,cave,knight,clueOption2,medieval,2
cave-knight,463890-465862,cave,knight,clueOption3,vampire,2
cave-knight,463946-472824,cave,knight,clueOption1,hidden,1
cave-knight,463946-472824,cave,knight,clueOption2,medieval,2
cave-knight,463946-472824,cave,knight,clueOption3,hunt,1
cave-knight,463946-472824,cave,knight,clueOption4,bear,1
cave-knight,463960-455649,cave,knight,clueOption1,dark,1
cave-knight,463960-455649,cave,knight,clueOption2,intimidating,2
cave-knight,463960-455649,cave,knight,clueOption3,brave,2
cave-knight,464103-465376,cave,knight,clueOption1,templar,2
cave-knight,464103-465376,cave,knight,clueOption2,cult,1
cave-knight,464103-465376,cave,knight,clueOption3,anonymous,1
cave-knight,464103-465376,cave,knight,clueOption4,mysterious,1
cave-knight,464255-486078,cave,knight,clueOption1,dark,1
cave-knight,464255-486078,cave,knight,clueOption2,enclosed,1
cave-knight,464255-486078,cave,knight,clueOption3,protection,2
cave-knight,464313-456825,cave,knight,clueOption1,batman,2
cave-knight,464313-456825,cave,knight,clueOption2,bat,1
cave-knight,464313-456825,cave,knight,clueOption3,dark,1
cave-knight,464439-476054,cave,knight,clueOption1,brave,2
cave-knight,464439-476054,cave,knight,clueOption2,fight,2
cave-knight,464439-476054,cave,knight,clueOption3,dark,1
cave-knight,465668-490018,cave,knight,clueOption1,slay,2
cave-knight,465668-490018,cave,knight,clueOption2,armor,2
cave-knight,465668-490018,cave,knight,clueOption3,bear,1
cave-knight,465668-490018,cave,knight,clueOption4,shelter,1
cave-knight,465668-490018,cave,knight,clueOption5,protection,2
cave-knight,466145-475071,cave,knight,clueOption1,shield,2
cave-knight,466145-475071,cave,knight,clueOption2,fight,2
cave-knight,466145-475071,cave,knight,clueOption3,hide,1
cave-knight,466195-455551,cave,knight,clueOption1,dark,1
cave-knight,466195-455551,cave,knight,clueOption2,bats,1
cave-knight,466195-455551,cave,knight,clueOption3,armor,2
cave-knight,466351-465700,cave,knight,clueOption1,dark,1
cave-knight,466351-465700,cave,knight,clueOption2,medieval,2
cave-knight,466351-465700,cave,knight,clueOption3,dragon,2
cave-knight,472844-473444,cave,knight,clueOption1,metal,2
cave-knight,472844-473444,cave,knight,clueOption2,ore,1
cave-knight,472844-473444,cave,knight,clueOption3,dark,1
cave-knight,472848-466189,cave,knight,clueOption1,dark,1
cave-knight,472848-466189,cave,knight,clueOption2,adventure,2
cave-knight,472848-466189,cave,knight,clueOption3,protect,2
cave-knight,473115-463794,cave,knight,clueOption1,batman,2
cave-knight,473115-463794,cave,knight,clueOption2,hideaway,2
cave-knight,473115-463794,cave,knight,clueOption3,honor,2
cave-knight,473115-463794,cave,knight,clueOption4,mansion,2
cave-knight,473115-463794,cave,knight,clueOption5,hero,2
cave-knight,473115-463794,cave,knight,clueOption6,rocks,1
cave-knight,473115-463794,cave,knight,clueOption7,squire,2
cave-knight,473115-463794,cave,knight,clueOption8,excalibur,2
cave-knight,473130-490559,cave,knight,clueOption1,dark,1
cave-knight,473130-490559,cave,knight,clueOption2,cover,1
cave-knight,473130-490559,cave,knight,clueOption3,protection,2
cave-knight,473184-487224,cave,knight,clueOption1,medieval,2
cave-knight,473184-487224,cave,knight,clueOption2,king,2
cave-knight,473184-487224,cave,knight,clueOption3,bats,1
cave-knight,473468-490173,cave,knight,clueOption1,valiant,2
cave-knight,473468-490173,cave,knight,clueOption2,adventure,2
cave-knight,473468-490173,cave,knight,clueOption3,story,2
cave-knight,473645-477476,cave,knight,clueOption1,dragon,2
cave-knight,473645-477476,cave,knight,clueOption2,dragon slayer,2
cave-knight,473645-477476,cave,knight,clueOption3,smeagol,2
cave-knight,473706-458155,cave,knight,clueOption1,medieval,2
cave-knight,473706-458155,cave,knight,clueOption2,ancient,1
cave-knight,473706-458155,cave,knight,clueOption3,hide,1
cave-knight,473736-473763,cave,knight,clueOption1,shrek,2
cave-knight,473736-473763,cave,knight,clueOption2,armor,2
cave-knight,473736-473763,cave,knight,clueOption3,bats,1
cave-knight,473736-473763,cave,knight,clueOption4,sword,2
cave-knight,473736-473763,cave,knight,clueOption5,medieval,2
cave-knight,473736-473763,cave,knight,clueOption6,dwell,1
cave-knight,473736-473763,cave,knight,clueOption7,hole,1
cave-knight,473749-473360,cave,knight,clueOption1,tale,2
cave-knight,473749-473360,cave,knight,clueOption2,story,2
cave-knight,473749-473360,cave,knight,clueOption3,book,1
cave-knight,474297-455411,cave,knight,clueOption1,adventure,2
cave-knight,474297-455411,cave,knight,clueOption2,spelunking,2
cave-knight,474297-455411,cave,knight,clueOption3,dragon,2
cave-knight,474297-455411,cave,knight,clueOption4,dark,1
cave-knight,474298-475599,cave,knight,clueOption1,silver,2
cave-knight,474298-475599,cave,knight,clueOption2,grey,1
cave-knight,474298-475599,cave,knight,clueOption3,dragon,2
cave-knight,475267-490546,cave,knight,clueOption1,medieval,2
cave-knight,475267-490546,cave,knight,clueOption2,dark,1
cave-knight,475267-490546,cave,knight,clueOption3,defend,2
cave-knight,475561-473741,cave,knight,clueOption1,medieval,2
cave-knight,475561-473741,cave,knight,clueOption2,fairytale,2
cave-knight,475561-473741,cave,knight,clueOption3,nature,1
cave-knight,475635-488152,cave,knight,clueOption1,hiding,1
cave-knight,475635-488152,cave,knight,clueOption2,batman,2
cave-knight,475635-488152,cave,knight,clueOption3,mysterious,1
cave-knight,475635-488152,cave,knight,clueOption4,night,1
cave-knight,475843-472942,cave,knight,clueOption1,swords,2
cave-knight,475843-472942,cave,knight,clueOption2,medieval,2
cave-knight,475843-472942,cave,knight,clueOption3,cavern,1
cave-knight,475881-473301,cave,knight,clueOption1,medieval,2
cave-knight,475881-473301,cave,knight,clueOption2,olden,2
cave-knight,475881-473301,cave,knight,clueOption3,ancient,1
cave-knight,485894-457849,cave,knight,clueOption1,dark,1
cave-knight,485894-457849,cave,knight,clueOption2,history,2
cave-knight,485894-457849,cave,knight,clueOption3,armor,2
cave-knight,486041-457632,cave,knight,clueOption1,dragon,2
cave-knight,486041-457632,cave,knight,clueOption2,quest,2
cave-knight,486041-457632,cave,knight,clueOption3,dark,1
cave-knight,486051-473300,cave,knight,clueOption1,stone,1
cave-knight,486051-473300,cave,knight,clueOption2,castle,2
cave-knight,486051-473300,cave,knight,clueOption3,dark,1
cave-knight,486052-490835,cave,knight,clueOption1,medieval,2
cave-knight,486052-490835,cave,knight,clueOption2,gray,1
cave-knight,486052-490835,cave,knight,clueOption3,cold,1
cave-knight,486112-490466,cave,knight,clueOption1,dragon,2
cave-knight,486112-490466,cave,knight,clueOption2,medieval,2
cave-knight,486112-490466,cave,knight,clueOption3,sword,2
cave-knight,486112-490466,cave,knight,clueOption4,dark,1
cave-knight,486514-466626,cave,knight,clueOption1,dark,1
cave-knight,486514-466626,cave,knight,clueOption2,medieval,2
cave-knight,486514-466626,cave,knight,clueOption3,old,1
cave-knight,487223-477222,cave,knight,clueOption1,dungeon,1
cave-knight,487223-477222,cave,knight,clueOption2,treasure,1
cave-knight,487223-477222,cave,knight,clueOption3,medieval,2
cave-knight,487409-487333,cave,knight,clueOption1,medieval,2
cave-knight,487409-487333,cave,knight,clueOption2,dark,1
cave-knight,487409-487333,cave,knight,clueOption3,armor,2
cave-knight,487468-490008,cave,knight,clueOption1,dungeon,1
cave-knight,487468-490008,cave,knight,clueOption2,castle,2
cave-knight,487468-490008,cave,knight,clueOption3,medieval,2
cave-knight,488171-466122,cave,knight,clueOption1,man,2
cave-knight,488171-466122,cave,knight,clueOption2,dark,1
cave-knight,488171-466122,cave,knight,clueOption3,brave,2
cave-knight,490556-458799,cave,knight,clueOption1,valiant,2
cave-knight,490556-458799,cave,knight,clueOption2,dark,1
cave-knight,490556-458799,cave,knight,clueOption3,silver,2
cave-knight,490556-458799,cave,knight,clueOption4,iron,2
cave-knight,490576-485731,cave,knight,clueOption1,fight,2
cave-knight,490576-485731,cave,knight,clueOption2,dark,1
cave-knight,490576-485731,cave,knight,clueOption3,explore,1
cave-knight,490576-485731,cave,knight,clueOption4,brave,2
cave-knight,490603-458355,cave,knight,clueOption1,sword,2
cave-knight,490603-458355,cave,knight,clueOption2,arthurian,2
cave-knight,490603-458355,cave,knight,clueOption3,quest,2
