gameID,clueFinal,Acc,Level,wordpair_id,target1,target2,words_in_patch,patchsize
490556-458799,uncertain,1,Medium,bet-dream,bet,dream,"goal,wishes,money,troy,wish,chance,risky,gamble,casino,hope,aspiration,Vegas,unlikely,lottery,risk,sleep,ambition,success,fantasy,affirmation,gambling,hypothetical,deal,foresee,desire,challenge,nightmare,luck,imagination,promise,Sharkboy",31
490576-485731,unrealizable,0,Medium,bet-dream,bet,dream,"goal,wishes,money,troy,wish,chance,risky,gamble,casino,hope,aspiration,Vegas,unlikely,lottery,risk,sleep,ambition,success,fantasy,affirmation,gambling,hypothetical,deal,foresee,desire,challenge,nightmare,luck,imagination,promise,Sharkboy",31
490603-458355,gamble,0,Medium,bet-dream,bet,dream,"goal,wishes,money,troy,wish,chance,risky,gamble,casino,hope,aspiration,Vegas,unlikely,lottery,risk,sleep,ambition,success,fantasy,affirmation,gambling,hypothetical,deal,foresee,desire,challenge,nightmare,luck,imagination,promise,Sharkboy",31
490624-466707,casino,0,Medium,bet-dream,bet,dream,"goal,wishes,money,troy,wish,chance,risky,gamble,casino,hope,aspiration,Vegas,unlikely,lottery,risk,sleep,ambition,success,fantasy,affirmation,gambling,hypothetical,deal,foresee,desire,challenge,nightmare,luck,imagination,promise,Sharkboy",31
491095-486542,gamble,0,Medium,bet-dream,bet,dream,"goal,wishes,money,troy,wish,chance,risky,gamble,casino,hope,aspiration,Vegas,unlikely,lottery,risk,sleep,ambition,success,fantasy,affirmation,gambling,hypothetical,deal,foresee,desire,challenge,nightmare,luck,imagination,promise,Sharkboy",31
455383-451866,OBGYN,0,Medium,birth-hand,birth,hand,"OBGYN,human,finger,fingers,body,gynecologist,doctor,day,fingerprint,defect,delivery,deliver,baby,newborn,toddler,Sistine,pregnancy,umbilical,infant,baptize,babies,life,labor,handmaids,midwife,Atwood,small,pregnant,nurse",29
455606-490832,human,0,Medium,birth-hand,birth,hand,"OBGYN,human,finger,fingers,body,gynecologist,doctor,day,fingerprint,defect,delivery,deliver,baby,newborn,toddler,Sistine,pregnancy,umbilical,infant,baptize,babies,life,labor,handmaids,midwife,Atwood,small,pregnant,nurse",29
455664-456812,doula,0,Medium,birth-hand,birth,hand,"OBGYN,human,finger,fingers,body,gynecologist,doctor,day,fingerprint,defect,delivery,deliver,baby,newborn,toddler,Sistine,pregnancy,umbilical,infant,baptize,babies,life,labor,handmaids,midwife,Atwood,small,pregnant,nurse",29
457037-457239,baby,0,Medium,birth-hand,birth,hand,"OBGYN,human,finger,fingers,body,gynecologist,doctor,day,fingerprint,defect,delivery,deliver,baby,newborn,toddler,Sistine,pregnancy,umbilical,infant,baptize,babies,life,labor,handmaids,midwife,Atwood,small,pregnant,nurse",29
457425-475416,fingers,1,Medium,birth-hand,birth,hand,"OBGYN,human,finger,fingers,body,gynecologist,doctor,day,fingerprint,defect,delivery,deliver,baby,newborn,toddler,Sistine,pregnancy,umbilical,infant,baptize,babies,life,labor,handmaids,midwife,Atwood,small,pregnant,nurse",29
457520-487881,body,1,Medium,birth-hand,birth,hand,"OBGYN,human,finger,fingers,body,gynecologist,doctor,day,fingerprint,defect,delivery,deliver,baby,newborn,toddler,Sistine,pregnancy,umbilical,infant,baptize,babies,life,labor,handmaids,midwife,Atwood,small,pregnant,nurse",29
457564-463955,gynecologist,0,Medium,birth-hand,birth,hand,"OBGYN,human,finger,fingers,body,gynecologist,doctor,day,fingerprint,defect,delivery,deliver,baby,newborn,toddler,Sistine,pregnancy,umbilical,infant,baptize,babies,life,labor,handmaids,midwife,Atwood,small,pregnant,nurse",29
458120-464965,give,1,Medium,birth-hand,birth,hand,"OBGYN,human,finger,fingers,body,gynecologist,doctor,day,fingerprint,defect,delivery,deliver,baby,newborn,toddler,Sistine,pregnancy,umbilical,infant,baptize,babies,life,labor,handmaids,midwife,Atwood,small,pregnant,nurse",29
458387-458129,bless,0,Medium,birth-hand,birth,hand,"OBGYN,human,finger,fingers,body,gynecologist,doctor,day,fingerprint,defect,delivery,deliver,baby,newborn,toddler,Sistine,pregnancy,umbilical,infant,baptize,babies,life,labor,handmaids,midwife,Atwood,small,pregnant,nurse",29
463818-486590,baby,0,Medium,birth-hand,birth,hand,"OBGYN,human,finger,fingers,body,gynecologist,doctor,day,fingerprint,defect,delivery,deliver,baby,newborn,toddler,Sistine,pregnancy,umbilical,infant,baptize,babies,life,labor,handmaids,midwife,Atwood,small,pregnant,nurse",29
463852-487338,hold,0,Medium,birth-hand,birth,hand,"OBGYN,human,finger,fingers,body,gynecologist,doctor,day,fingerprint,defect,delivery,deliver,baby,newborn,toddler,Sistine,pregnancy,umbilical,infant,baptize,babies,life,labor,handmaids,midwife,Atwood,small,pregnant,nurse",29
463890-465862,delivery,0,Medium,birth-hand,birth,hand,"OBGYN,human,finger,fingers,body,gynecologist,doctor,day,fingerprint,defect,delivery,deliver,baby,newborn,toddler,Sistine,pregnancy,umbilical,infant,baptize,babies,life,labor,handmaids,midwife,Atwood,small,pregnant,nurse",29
463946-472824,contractions,0,Medium,birth-hand,birth,hand,"OBGYN,human,finger,fingers,body,gynecologist,doctor,day,fingerprint,defect,delivery,deliver,baby,newborn,toddler,Sistine,pregnancy,umbilical,infant,baptize,babies,life,labor,handmaids,midwife,Atwood,small,pregnant,nurse",29
463960-455649,deliver,1,Medium,birth-hand,birth,hand,"OBGYN,human,finger,fingers,body,gynecologist,doctor,day,fingerprint,defect,delivery,deliver,baby,newborn,toddler,Sistine,pregnancy,umbilical,infant,baptize,babies,life,labor,handmaids,midwife,Atwood,small,pregnant,nurse",29
464103-465376,labor,0,Medium,birth-hand,birth,hand,"OBGYN,human,finger,fingers,body,gynecologist,doctor,day,fingerprint,defect,delivery,deliver,baby,newborn,toddler,Sistine,pregnancy,umbilical,infant,baptize,babies,life,labor,handmaids,midwife,Atwood,small,pregnant,nurse",29
464255-486078,newborn,0,Medium,birth-hand,birth,hand,"OBGYN,human,finger,fingers,body,gynecologist,doctor,day,fingerprint,defect,delivery,deliver,baby,newborn,toddler,Sistine,pregnancy,umbilical,infant,baptize,babies,life,labor,handmaids,midwife,Atwood,small,pregnant,nurse",29
464313-456825,hold,1,Medium,birth-hand,birth,hand,"OBGYN,human,finger,fingers,body,gynecologist,doctor,day,fingerprint,defect,delivery,deliver,baby,newborn,toddler,Sistine,pregnancy,umbilical,infant,baptize,babies,life,labor,handmaids,midwife,Atwood,small,pregnant,nurse",29
464439-476054,baby,0,Medium,birth-hand,birth,hand,"OBGYN,human,finger,fingers,body,gynecologist,doctor,day,fingerprint,defect,delivery,deliver,baby,newborn,toddler,Sistine,pregnancy,umbilical,infant,baptize,babies,life,labor,handmaids,midwife,Atwood,small,pregnant,nurse",29
465668-490018,Sistine,0,Medium,birth-hand,birth,hand,"OBGYN,human,finger,fingers,body,gynecologist,doctor,day,fingerprint,defect,delivery,deliver,baby,newborn,toddler,Sistine,pregnancy,umbilical,infant,baptize,babies,life,labor,handmaids,midwife,Atwood,small,pregnant,nurse",29
466145-475071,delivery,0,Medium,birth-hand,birth,hand,"OBGYN,human,finger,fingers,body,gynecologist,doctor,day,fingerprint,defect,delivery,deliver,baby,newborn,toddler,Sistine,pregnancy,umbilical,infant,baptize,babies,life,labor,handmaids,midwife,Atwood,small,pregnant,nurse",29
466195-455551,body part,0,Medium,birth-hand,birth,hand,"OBGYN,human,finger,fingers,body,gynecologist,doctor,day,fingerprint,defect,delivery,deliver,baby,newborn,toddler,Sistine,pregnancy,umbilical,infant,baptize,babies,life,labor,handmaids,midwife,Atwood,small,pregnant,nurse",29
466351-465700,baby,0,Medium,birth-hand,birth,hand,"OBGYN,human,finger,fingers,body,gynecologist,doctor,day,fingerprint,defect,delivery,deliver,baby,newborn,toddler,Sistine,pregnancy,umbilical,infant,baptize,babies,life,labor,handmaids,midwife,Atwood,small,pregnant,nurse",29
472844-473444,deliver,0,Medium,birth-hand,birth,hand,"OBGYN,human,finger,fingers,body,gynecologist,doctor,day,fingerprint,defect,delivery,deliver,baby,newborn,toddler,Sistine,pregnancy,umbilical,infant,baptize,babies,life,labor,handmaids,midwife,Atwood,small,pregnant,nurse",29
472848-466189,deliver,1,Medium,birth-hand,birth,hand,"OBGYN,human,finger,fingers,body,gynecologist,doctor,day,fingerprint,defect,delivery,deliver,baby,newborn,toddler,Sistine,pregnancy,umbilical,infant,baptize,babies,life,labor,handmaids,midwife,Atwood,small,pregnant,nurse",29
473115-463794,infant,0,Medium,birth-hand,birth,hand,"OBGYN,human,finger,fingers,body,gynecologist,doctor,day,fingerprint,defect,delivery,deliver,baby,newborn,toddler,Sistine,pregnancy,umbilical,infant,baptize,babies,life,labor,handmaids,midwife,Atwood,small,pregnant,nurse",29
473130-490559,deformity,1,Medium,birth-hand,birth,hand,"OBGYN,human,finger,fingers,body,gynecologist,doctor,day,fingerprint,defect,delivery,deliver,baby,newborn,toddler,Sistine,pregnancy,umbilical,infant,baptize,babies,life,labor,handmaids,midwife,Atwood,small,pregnant,nurse",29
473184-487224,delivery,0,Medium,birth-hand,birth,hand,"OBGYN,human,finger,fingers,body,gynecologist,doctor,day,fingerprint,defect,delivery,deliver,baby,newborn,toddler,Sistine,pregnancy,umbilical,infant,baptize,babies,life,labor,handmaids,midwife,Atwood,small,pregnant,nurse",29
473468-490173,human,1,Medium,birth-hand,birth,hand,"OBGYN,human,finger,fingers,body,gynecologist,doctor,day,fingerprint,defect,delivery,deliver,baby,newborn,toddler,Sistine,pregnancy,umbilical,infant,baptize,babies,life,labor,handmaids,midwife,Atwood,small,pregnant,nurse",29
473706-458155,OBGYN,0,Medium,birth-hand,birth,hand,"OBGYN,human,finger,fingers,body,gynecologist,doctor,day,fingerprint,defect,delivery,deliver,baby,newborn,toddler,Sistine,pregnancy,umbilical,infant,baptize,babies,life,labor,handmaids,midwife,Atwood,small,pregnant,nurse",29
473736-473763,human,0,Medium,birth-hand,birth,hand,"OBGYN,human,finger,fingers,body,gynecologist,doctor,day,fingerprint,defect,delivery,deliver,baby,newborn,toddler,Sistine,pregnancy,umbilical,infant,baptize,babies,life,labor,handmaids,midwife,Atwood,small,pregnant,nurse",29
473749-473360,baby,0,Medium,birth-hand,birth,hand,"OBGYN,human,finger,fingers,body,gynecologist,doctor,day,fingerprint,defect,delivery,deliver,baby,newborn,toddler,Sistine,pregnancy,umbilical,infant,baptize,babies,life,labor,handmaids,midwife,Atwood,small,pregnant,nurse",29
474297-455411,baby,0,Medium,birth-hand,birth,hand,"OBGYN,human,finger,fingers,body,gynecologist,doctor,day,fingerprint,defect,delivery,deliver,baby,newborn,toddler,Sistine,pregnancy,umbilical,infant,baptize,babies,life,labor,handmaids,midwife,Atwood,small,pregnant,nurse",29
474298-475599,baby,0,Medium,birth-hand,birth,hand,"OBGYN,human,finger,fingers,body,gynecologist,doctor,day,fingerprint,defect,delivery,deliver,baby,newborn,toddler,Sistine,pregnancy,umbilical,infant,baptize,babies,life,labor,handmaids,midwife,Atwood,small,pregnant,nurse",29
475267-490546,OBGYN,0,Medium,birth-hand,birth,hand,"OBGYN,human,finger,fingers,body,gynecologist,doctor,day,fingerprint,defect,delivery,deliver,baby,newborn,toddler,Sistine,pregnancy,umbilical,infant,baptize,babies,life,labor,handmaids,midwife,Atwood,small,pregnant,nurse",29
475561-473741,labor,0,Medium,birth-hand,birth,hand,"OBGYN,human,finger,fingers,body,gynecologist,doctor,day,fingerprint,defect,delivery,deliver,baby,newborn,toddler,Sistine,pregnancy,umbilical,infant,baptize,babies,life,labor,handmaids,midwife,Atwood,small,pregnant,nurse",29
475635-488152,newborn,0,Medium,birth-hand,birth,hand,"OBGYN,human,finger,fingers,body,gynecologist,doctor,day,fingerprint,defect,delivery,deliver,baby,newborn,toddler,Sistine,pregnancy,umbilical,infant,baptize,babies,life,labor,handmaids,midwife,Atwood,small,pregnant,nurse",29
475843-472942,mother,0,Medium,birth-hand,birth,hand,"OBGYN,human,finger,fingers,body,gynecologist,doctor,day,fingerprint,defect,delivery,deliver,baby,newborn,toddler,Sistine,pregnancy,umbilical,infant,baptize,babies,life,labor,handmaids,midwife,Atwood,small,pregnant,nurse",29
475881-473301,body,0,Medium,birth-hand,birth,hand,"OBGYN,human,finger,fingers,body,gynecologist,doctor,day,fingerprint,defect,delivery,deliver,baby,newborn,toddler,Sistine,pregnancy,umbilical,infant,baptize,babies,life,labor,handmaids,midwife,Atwood,small,pregnant,nurse",29
485894-457849,labor,0,Medium,birth-hand,birth,hand,"OBGYN,human,finger,fingers,body,gynecologist,doctor,day,fingerprint,defect,delivery,deliver,baby,newborn,toddler,Sistine,pregnancy,umbilical,infant,baptize,babies,life,labor,handmaids,midwife,Atwood,small,pregnant,nurse",29
486041-457632,human,0,Medium,birth-hand,birth,hand,"OBGYN,human,finger,fingers,body,gynecologist,doctor,day,fingerprint,defect,delivery,deliver,baby,newborn,toddler,Sistine,pregnancy,umbilical,infant,baptize,babies,life,labor,handmaids,midwife,Atwood,small,pregnant,nurse",29
486051-473300,Atwood,0,Medium,birth-hand,birth,hand,"OBGYN,human,finger,fingers,body,gynecologist,doctor,day,fingerprint,defect,delivery,deliver,baby,newborn,toddler,Sistine,pregnancy,umbilical,infant,baptize,babies,life,labor,handmaids,midwife,Atwood,small,pregnant,nurse",29
486052-490835,baby,0,Medium,birth-hand,birth,hand,"OBGYN,human,finger,fingers,body,gynecologist,doctor,day,fingerprint,defect,delivery,deliver,baby,newborn,toddler,Sistine,pregnancy,umbilical,infant,baptize,babies,life,labor,handmaids,midwife,Atwood,small,pregnant,nurse",29
486112-490466,baby,0,Medium,birth-hand,birth,hand,"OBGYN,human,finger,fingers,body,gynecologist,doctor,day,fingerprint,defect,delivery,deliver,baby,newborn,toddler,Sistine,pregnancy,umbilical,infant,baptize,babies,life,labor,handmaids,midwife,Atwood,small,pregnant,nurse",29
486514-466626,deliver,0,Medium,birth-hand,birth,hand,"OBGYN,human,finger,fingers,body,gynecologist,doctor,day,fingerprint,defect,delivery,deliver,baby,newborn,toddler,Sistine,pregnancy,umbilical,infant,baptize,babies,life,labor,handmaids,midwife,Atwood,small,pregnant,nurse",29
487223-477222,newborn,0,Medium,birth-hand,birth,hand,"OBGYN,human,finger,fingers,body,gynecologist,doctor,day,fingerprint,defect,delivery,deliver,baby,newborn,toddler,Sistine,pregnancy,umbilical,infant,baptize,babies,life,labor,handmaids,midwife,Atwood,small,pregnant,nurse",29
487409-487333,newborn,0,Medium,birth-hand,birth,hand,"OBGYN,human,finger,fingers,body,gynecologist,doctor,day,fingerprint,defect,delivery,deliver,baby,newborn,toddler,Sistine,pregnancy,umbilical,infant,baptize,babies,life,labor,handmaids,midwife,Atwood,small,pregnant,nurse",29
487468-490008,pregnancy,0,Medium,birth-hand,birth,hand,"OBGYN,human,finger,fingers,body,gynecologist,doctor,day,fingerprint,defect,delivery,deliver,baby,newborn,toddler,Sistine,pregnancy,umbilical,infant,baptize,babies,life,labor,handmaids,midwife,Atwood,small,pregnant,nurse",29
488171-466122,baby,0,Medium,birth-hand,birth,hand,"OBGYN,human,finger,fingers,body,gynecologist,doctor,day,fingerprint,defect,delivery,deliver,baby,newborn,toddler,Sistine,pregnancy,umbilical,infant,baptize,babies,life,labor,handmaids,midwife,Atwood,small,pregnant,nurse",29
490556-458799,baby,0,Medium,birth-hand,birth,hand,"OBGYN,human,finger,fingers,body,gynecologist,doctor,day,fingerprint,defect,delivery,deliver,baby,newborn,toddler,Sistine,pregnancy,umbilical,infant,baptize,babies,life,labor,handmaids,midwife,Atwood,small,pregnant,nurse",29
490576-485731,baby,0,Medium,birth-hand,birth,hand,"OBGYN,human,finger,fingers,body,gynecologist,doctor,day,fingerprint,defect,delivery,deliver,baby,newborn,toddler,Sistine,pregnancy,umbilical,infant,baptize,babies,life,labor,handmaids,midwife,Atwood,small,pregnant,nurse",29
490603-458355,baby,0,Medium,birth-hand,birth,hand,"OBGYN,human,finger,fingers,body,gynecologist,doctor,day,fingerprint,defect,delivery,deliver,baby,newborn,toddler,Sistine,pregnancy,umbilical,infant,baptize,babies,life,labor,handmaids,midwife,Atwood,small,pregnant,nurse",29
490624-466707,newborn,0,Medium,birth-hand,birth,hand,"OBGYN,human,finger,fingers,body,gynecologist,doctor,day,fingerprint,defect,delivery,deliver,baby,newborn,toddler,Sistine,pregnancy,umbilical,infant,baptize,babies,life,labor,handmaids,midwife,Atwood,small,pregnant,nurse",29
491095-486542,deliver,0,Medium,birth-hand,birth,hand,"OBGYN,human,finger,fingers,body,gynecologist,doctor,day,fingerprint,defect,delivery,deliver,baby,newborn,toddler,Sistine,pregnancy,umbilical,infant,baptize,babies,life,labor,handmaids,midwife,Atwood,small,pregnant,nurse",29
455383-451866,car,0,Hard,bone-garage,bone,garage,"dog,chicken,car,shed,part,door,storage,creepy,murder,mechanic,building,skeletons,skeleton,interior,marrow,gross,skull,men,broken,not-muscle,death,parked,hard,remains",24
455606-490832,dog,0,Hard,bone-garage,bone,garage,"dog,chicken,car,shed,part,door,storage,creepy,murder,mechanic,building,skeletons,skeleton,interior,marrow,gross,skull,men,broken,not-muscle,death,parked,hard,remains",24
455664-456812,chicken,1,Hard,bone-garage,bone,garage,"dog,chicken,car,shed,part,door,storage,creepy,murder,mechanic,building,skeletons,skeleton,interior,marrow,gross,skull,men,broken,not-muscle,death,parked,hard,remains",24
457037-457239,car,0,Hard,bone-garage,bone,garage,"dog,chicken,car,shed,part,door,storage,creepy,murder,mechanic,building,skeletons,skeleton,interior,marrow,gross,skull,men,broken,not-muscle,death,parked,hard,remains",24
457425-475416,shed,1,Hard,bone-garage,bone,garage,"dog,chicken,car,shed,part,door,storage,creepy,murder,mechanic,building,skeletons,skeleton,interior,marrow,gross,skull,men,broken,not-muscle,death,parked,hard,remains",24
457520-487881,body,0,Hard,bone-garage,bone,garage,"dog,chicken,car,shed,part,door,storage,creepy,murder,mechanic,building,skeletons,skeleton,interior,marrow,gross,skull,men,broken,not-muscle,death,parked,hard,remains",24
457564-463955,calcium,0,Hard,bone-garage,bone,garage,"dog,chicken,car,shed,part,door,storage,creepy,murder,mechanic,building,skeletons,skeleton,interior,marrow,gross,skull,men,broken,not-muscle,death,parked,hard,remains",24
458120-464965,dog,0,Hard,bone-garage,bone,garage,"dog,chicken,car,shed,part,door,storage,creepy,murder,mechanic,building,skeletons,skeleton,interior,marrow,gross,skull,men,broken,not-muscle,death,parked,hard,remains",24
458387-458129,door,0,Hard,bone-garage,bone,garage,"dog,chicken,car,shed,part,door,storage,creepy,murder,mechanic,building,skeletons,skeleton,interior,marrow,gross,skull,men,broken,not-muscle,death,parked,hard,remains",24
